242
0.012825 -0.0326 0.04942
0.037725 0.0159 0.03878
-0.045975 -0.0187 -0.01358
-0.043275 0.0176 0.02674
0.018425 -0.0 -0.06454
-0.026275 -0.0106 -0.0581
-0.045975 0.0187 -0.01358
0.040825 -0.0 -0.03878
-0.007975 -0.0176 0.06454
-0.000675 -0.049 -0.01358
-0.000675 0.049 0.01358
-0.026275 0.0106 0.0581
-0.033275 -0.0326 -0.02674
0.041925 0.0176 -0.02674
0.031925 0.0135 -0.04942
0.031925 -0.0326 -0.02674
-0.000675 0.0277 0.0581
-0.028375 0.0 0.0581
0.003025 0.009 0.0686
-0.035975 -0.0 -0.04942
-0.007975 -0.0176 -0.06454
-0.025675 -0.0249 -0.04942
-0.014175 -0.0326 -0.04942
0.008325 0.0037 0.0686
-0.046775 -0.0191 0.0
-0.033275 -0.0326 0.02674
0.028625 0.0293 0.03878
-0.000675 0.0415 -0.03878
0.033925 -0.0346 -0.01358
0.009025 0.0 0.0686
-0.007475 -0.0068 -0.0686
0.006125 -0.0068 0.0686
-0.000675 0.0461 0.02674
0.031925 -0.0135 -0.04942
-0.010375 -0.0 -0.0686
0.031925 0.0326 0.02674
0.031925 0.0135 0.04942
-0.035975 -0.0353 0.0
-0.043275 0.0176 -0.02674
-0.011275 0.0256 0.0581
0.037725 0.0159 -0.03878
0.018425 0.0461 -0.0
0.033925 0.0346 0.01358
0.018925 -0.0196 -0.0581
-0.007475 0.0068 -0.0686
-0.035975 0.0 0.04942
-0.025675 -0.0249 0.04942
0.003025 -0.009 -0.0686
-0.014175 -0.0326 0.04942
0.006125 0.0068 0.0686
0.012825 0.0135 0.06454
0.049325 0.0 0.0
-0.049675 0.0 0.01358
-0.019375 0.0453 0.01358
0.015225 0.0384 0.03878
-0.000675 -0.0191 0.06454
-0.004375 0.009 0.0686
0.008325 -0.0037 0.0686
-0.042175 -0.0 -0.03878
-0.020275 0.0196 0.0581
-0.035275 -0.0346 0.01358
-0.000675 0.049 -0.01358
-0.019775 -0.0461 0.0
0.009925 -0.0256 -0.0581
-0.035275 0.0346 0.01358
0.024925 -0.0106 -0.0581
0.031925 -0.0135 0.04942
-0.020275 -0.0196 0.0581
-0.033275 0.0135 -0.04942
-0.000675 -0.0353 -0.04942
-0.000675 -0.0097 0.0686
0.028625 -0.0293 -0.03878
0.009925 0.0256 -0.0581
0.018025 -0.0453 0.01358
-0.046775 0.0191 -0.0
0.012825 -0.0135 0.06454
-0.011275 -0.0256 -0.0581
0.024325 -0.0249 -0.04942
0.024925 0.0106 0.0581
-0.000675 0.05 -0.0
-0.039075 -0.0159 0.03878
0.012825 0.0135 -0.06454
-0.009675 -0.0037 0.0686
-0.000675 -0.0191 -0.06454
-0.000675 0.0 0.07
-0.004375 -0.009 -0.0686
0.027025 -0.0 -0.0581
-0.016575 -0.0384 0.03878
-0.025575 0.0249 -0.04942
-0.033275 -0.0135 -0.04942
-0.014175 0.0135 -0.06454
-0.033275 0.0135 0.04942
-0.000675 -0.0353 0.04942
0.028625 0.0293 -0.03878
-0.000675 0.0461 -0.02674
-0.000675 -0.0277 0.0581
0.031925 0.0326 -0.02674
-0.029975 -0.0293 0.03878
0.006625 -0.0176 0.06454
0.024925 -0.0106 0.0581
0.024325 -0.0249 0.04942
-0.000675 -0.0415 -0.03878
0.012825 -0.0135 -0.06454
-0.026275 -0.0106 0.0581
0.033925 0.0346 -0.01358
0.016925 -0.0426 0.02674
-0.018275 -0.0426 0.02674
-0.018275 -0.0073 0.06454
0.016925 -0.0073 0.06454
0.003025 0.009 -0.0686
-0.033275 -0.0135 0.04942
0.012825 0.0326 -0.04942
-0.049675 -0.0 -0.01358
-0.019375 0.0453 -0.01358
-0.011275 -0.0256 0.0581
-0.029975 0.0293 0.03878
-0.000675 0.0353 -0.04942
0.034625 -0.0 -0.04942
0.015225 0.0384 -0.03878
-0.019775 0.0 0.06454
-0.035275 -0.0346 -0.01358
-0.035275 0.0346 -0.01358
0.041925 -0.0176 0.02674
0.027025 0.0 0.0581
0.045425 -0.0191 0.0
0.018925 0.0196 -0.0581
0.006625 -0.0176 -0.06454
0.024325 0.025 0.04942
0.018025 -0.0453 -0.01358
-0.043275 -0.0176 -0.02674
-0.000675 -0.0 -0.07
0.016925 0.0073 0.06454
-0.009675 -0.0037 -0.0686
-0.019375 -0.0453 0.01358
-0.014175 0.0135 0.06454
-0.009675 0.0037 0.0686
0.016925 -0.0073 -0.06454
0.012825 0.0326 0.04942
-0.018275 -0.0073 -0.06454
-0.000675 0.0353 0.04942
0.034625 0.0 0.04942
0.040825 0.0 0.03878
-0.039075 -0.0159 -0.03878
-0.019775 -0.0 -0.06454
